id_transaction,date,produit,quantite,prix_unitaire,vendeur,zone_client,mode_paiement,montant_fcfa
TXN74791,2024-02-18,Sucre (1kg),10,500,Aminata D.,Cocody,Espèces,5000
TXN74792,2024-06-02,Sardines en boîte,4,1200,Koffi C.,,Carte bancaire,4800
TXN74793,2024-05-03,Lait en poudre (400g),3,1500,Koffi C.,,Mobile Money,4500
TXN74794,2024-02-15,Lait en poudre (400g),7,1500,Bamba E.,Adjamé,Espèces,10500
TXN74795,2024-05-11,Farine de blé (1kg),16,750,Kouamé A.,Yopougon,Mobile Money,12000
TXN74796,2024-03-02,Tomate concentrée,7,500,Kouamé A.,Marcory,Espèces,3500
TXN74797,2024-04-29,Huile végétale (5L),13,2000,Aminata D.,Cocody,Carte bancaire,26000
TXN74798,2024-01-22,Riz (sac 25kg),13,3500,Bamba E.,Marcory,Mobile Money,45500
TXN74799,2024-03-31,Riz (sac 25kg),14,3500,Koffi C.,Marcory,Mobile Money,49000
TXN74800,2024-06-18,Sucre (1kg),17,500,Koffi C.,Adjamé,Mobile Money,8500
TXN74801,2024-04-24,Riz (sac 25kg),11,3500,Koffi C.,Plateau,Mobile Money,38500
TXN74802,2024-05-28,Sardines en boîte,1,1200,Kouamé A.,Adjamé,Carte bancaire,1200
TXN74803,2024-04-04,Savon de ménage,9,1000,Koffi C.,Cocody,Espèces,9000
TXN74804,2024-03-26,Riz (sac 25kg),11,3500,Adjoua B.,Yopougon,Carte bancaire,38500
TXN74805,2024-06-22,Riz (sac 25kg),18,3500,Kouamé A.,Cocody,Mobile Money,63000
TXN74806,2024-06-24,Eau minérale (1.5L),17,500,Adjoua B.,Marcory,Mobile Money,8500
TXN74807,2024-04-26,Lait en poudre (400g),3,1500,Kouamé A.,Marcory,Espèces,4500
TXN74808,2024-02-16,Sardines en boîte,11,1200,Aminata D.,Adjamé,Espèces,13200
TXN74809,2024-02-01,Lait en poudre (400g),10,1500,Adjoua B.,Yopougon,Mobile Money,15000
TXN74810,2024-06-13,Eau minérale (1.5L),19,500,Bamba E.,Cocody,Carte bancaire,9500
TXN74811,2024-05-09,Sucre (1kg),5,500,Bamba E.,Adjamé,Espèces,2500
TXN74812,2024-02-06,Eau minérale (1.5L),2,500,Bamba E.,Yopougon,Espèces,1000
TXN74813,2024-02-19,Tomate concentrée,7,500,Aminata D.,Cocody,Espèces,3500
TXN74814,2024-06-25,Huile végétale (5L),11,2000,Kouamé A.,Yopougon,Espèces,22000
TXN74815,2024-03-02,Farine de blé (1kg),17,750,Kouamé A.,Adjamé,Espèces,12750
TXN74816,2024-04-22,Sucre (1kg),9,500,Bamba E.,Adjamé,Mobile Money,4500
TXN74817,2024-01-19,Savon de ménage,2,1000,Bamba E.,Yopougon,Mobile Money,2000
TXN74818,2024-01-04,Huile végétale (5L),5,2000,Bamba E.,Plateau,Carte bancaire,10000
TXN74819,2024-01-01,Huile végétale (5L),9,2000,Koffi C.,Plateau,Carte bancaire,18000
TXN74820,2024-05-01,Savon de ménage,4,1000,Koffi C.,Adjamé,Carte bancaire,4000
TXN74821,2024-04-12,Sucre (1kg),10,500,Bamba E.,Marcory,Carte bancaire,5000
TXN74822,2024-04-22,Farine de blé (1kg),6,750,Bamba E.,Yopougon,Mobile Money,4500
TXN74823,2024-02-04,Eau minérale (1.5L),13,500,Aminata D.,Adjamé,Mobile Money,6500
TXN74824,2024-01-21,Eau minérale (1.5L),4,500,Aminata D.,Yopougon,Carte bancaire,2000
TXN74825,2024-03-28,Sardines en boîte,12,1200,Koffi C.,Marcory,Carte bancaire,14400
TXN74826,2024-01-21,Sardines en boîte,13,1200,Koffi C.,Marcory,Espèces,15600
TXN74827,2024-06-24,Riz (sac 25kg),18,3500,Koffi C.,,Mobile Money,63000
TXN74828,2024-06-09,Huile végétale (5L),18,2000,Bamba E.,Adjamé,Mobile Money,36000
TXN74829,2024-03-10,Savon de ménage,11,1000,Aminata D.,Yopougon,Espèces,11000
TXN74830,2024-02-22,Farine de blé (1kg),14,750,Aminata D.,Cocody,Mobile Money,10500
TXN74831,2024-05-30,Eau minérale (1.5L),8,500,Koffi C.,Yopougon,Carte bancaire,4000
TXN74832,2024-03-27,Sardines en boîte,11,1200,Koffi C.,Plateau,Carte bancaire,13200
TXN74833,2024-03-01,Sardines en boîte,14,1200,Bamba E.,Adjamé,Mobile Money,16800
TXN74834,2024-02-29,Tomate concentrée,7,500,,Adjamé,Espèces,3500
TXN74835,2024-06-08,Eau minérale (1.5L),11,500,Aminata D.,Cocody,Espèces,5500
TXN74836,2024-05-06,Tomate concentrée,1,500,Bamba E.,Yopougon,Espèces,500
TXN74837,2024-06-02,Huile végétale (5L),15,2000,Koffi C.,Adjamé,Espèces,30000
TXN74838,2024-02-18,Tomate concentrée,11,500,Adjoua B.,Yopougon,Carte bancaire,5500
TXN74839,2024-02-27,Sucre (1kg),16,500,Adjoua B.,Marcory,Mobile Money,8000
TXN74840,2024-01-31,Riz (sac 25kg),1,3500,Adjoua B.,Yopougon,Espèces,3500
TXN74841,2024-01-26,Tomate concentrée,2,500,Kouamé A.,Yopougon,Carte bancaire,1000
TXN74842,2024-06-24,Tomate concentrée,15,500,Aminata D.,Cocody,Espèces,7500
TXN74843,2024-05-27,Sardines en boîte,13,1200,Koffi C.,Adjamé,Mobile Money,15600
TXN74844,2024-03-07,Eau minérale (1.5L),1,500,Aminata D.,Plateau,Carte bancaire,500
TXN74845,2024-02-28,Lait en poudre (400g),14,1500,Adjoua B.,Cocody,Mobile Money,21000
TXN74846,2024-06-04,Sardines en boîte,12,1200,,Yopougon,Mobile Money,14400
TXN74847,2024-04-11,Farine de blé (1kg),12,750,Adjoua B.,Plateau,Carte bancaire,9000
TXN74848,2024-01-18,Huile végétale (5L),9,2000,Aminata D.,Marcory,Carte bancaire,18000
TXN74849,2024-03-28,Sardines en boîte,3,1200,Kouamé A.,Yopougon,Carte bancaire,3600
TXN74850,2024-05-19,Sucre (1kg),2,500,Kouamé A.,Yopougon,Mobile Money,1000
TXN74851,2024-04-11,Huile végétale (5L),16,2000,Adjoua B.,Cocody,Mobile Money,32000
TXN74852,2024-01-13,Lait en poudre (400g),10,1500,Aminata D.,Yopougon,Espèces,15000
TXN74853,2024-02-02,Huile végétale (5L),1,2000,Koffi C.,Plateau,Espèces,2000
TXN74854,2024-01-15,Sucre (1kg),16,500,Aminata D.,Cocody,Espèces,8000
TXN74855,2024-03-25,Sucre (1kg),17,500,Koffi C.,Marcory,Carte bancaire,8500
TXN74856,2024-02-13,Lait en poudre (400g),13,1500,Koffi C.,Adjamé,Mobile Money,19500
TXN74857,2024-01-31,Savon de ménage,13,1000,Aminata D.,Yopougon,Mobile Money,13000
TXN74858,2024-03-26,Riz (sac 25kg),16,3500,Kouamé A.,Cocody,Mobile Money,56000
TXN74859,2024-03-27,Farine de blé (1kg),2,750,,Adjamé,Espèces,1500
TXN74860,2024-01-28,Sardines en boîte,12,1200,Koffi C.,Cocody,Espèces,14400
TXN74861,2024-04-24,Eau minérale (1.5L),17,500,Kouamé A.,Cocody,Espèces,8500
TXN74862,2024-06-10,Sucre (1kg),4,500,Adjoua B.,Plateau,Espèces,2000
TXN74863,2024-03-23,Eau minérale (1.5L),13,500,Kouamé A.,Yopougon,Espèces,6500
TXN74864,2024-03-30,Savon de ménage,2,1000,Koffi C.,Adjamé,Espèces,2000
TXN74865,2024-03-04,Lait en poudre (400g),1,1500,Bamba E.,Yopougon,Carte bancaire,1500
TXN74866,2024-05-21,Riz (sac 25kg),11,3500,,Adjamé,Mobile Money,38500
TXN74867,2024-01-10,Farine de blé (1kg),4,750,Adjoua B.,Marcory,Espèces,3000
TXN74868,2024-05-11,Sardines en boîte,9,1200,Koffi C.,Plateau,Mobile Money,10800
TXN74869,2024-03-23,Sucre (1kg),13,500,Aminata D.,Marcory,Espèces,6500
TXN74870,2024-03-17,Tomate concentrée,14,500,Aminata D.,Plateau,Espèces,7000
TXN74871,2024-06-27,Sucre (1kg),9,500,Adjoua B.,Adjamé,Espèces,4500
TXN74872,2024-01-05,Farine de blé (1kg),2,750,Adjoua B.,Plateau,Mobile Money,1500
TXN74873,2024-02-18,Farine de blé (1kg),7,750,Kouamé A.,Marcory,Espèces,5250
TXN74874,2024-01-09,Savon de ménage,14,1000,Kouamé A.,Adjamé,Mobile Money,14000
TXN74875,2024-01-07,Sardines en boîte,3,1200,Adjoua B.,Cocody,Espèces,3600
TXN74876,2024-02-19,Lait en poudre (400g),8,1500,Koffi C.,Cocody,Espèces,12000
TXN74877,2024-02-16,Sardines en boîte,16,1200,Kouamé A.,Yopougon,Mobile Money,19200
TXN74878,2024-03-17,Sardines en boîte,1,1200,Aminata D.,Cocody,Espèces,1200
TXN74879,2024-03-25,Farine de blé (1kg),13,750,Aminata D.,Marcory,Mobile Money,9750
TXN74880,2024-05-25,Eau minérale (1.5L),1,500,Kouamé A.,,Carte bancaire,500
TXN74881,2024-04-24,Huile végétale (5L),14,2000,Kouamé A.,Marcory,Carte bancaire,28000
TXN74882,2024-05-30,Savon de ménage,10,1000,Adjoua B.,Plateau,Mobile Money,10000
TXN74883,2024-04-29,Tomate concentrée,16,500,Bamba E.,Cocody,Carte bancaire,8000
TXN74884,2024-02-27,Eau minérale (1.5L),7,500,Bamba E.,Marcory,Espèces,3500
TXN74885,2024-03-31,Farine de blé (1kg),19,750,Koffi C.,Plateau,Mobile Money,14250
TXN74886,2024-03-18,Huile végétale (5L),11,2000,Bamba E.,Plateau,Carte bancaire,22000
TXN74887,2024-05-04,Tomate concentrée,3,500,Adjoua B.,Cocody,Mobile Money,1500
TXN74888,2024-01-01,Riz (sac 25kg),13,3500,Adjoua B.,Cocody,Mobile Money,45500
TXN74889,2024-03-30,Lait en poudre (400g),18,1500,Bamba E.,Cocody,Mobile Money,27000
TXN74890,2024-06-21,Sucre (1kg),9,500,Aminata D.,,Espèces,4500
TXN74891,2024-05-28,Huile végétale (5L),5,2000,Bamba E.,Marcory,Mobile Money,10000
TXN74892,2024-06-04,Farine de blé (1kg),13,750,Bamba E.,Plateau,Mobile Money,9750
TXN74893,2024-02-26,Tomate concentrée,13,500,,Yopougon,Carte bancaire,6500
TXN74894,2024-04-17,Riz (sac 25kg),9,3500,Bamba E.,Yopougon,Mobile Money,31500
TXN74895,2024-06-27,Lait en poudre (400g),14,1500,Adjoua B.,Cocody,Espèces,21000
TXN74896,2024-01-17,Lait en poudre (400g),16,1500,Adjoua B.,Yopougon,Mobile Money,24000
TXN74897,2024-01-13,Riz (sac 25kg),6,3500,Koffi C.,Plateau,Carte bancaire,21000
TXN74898,2024-06-06,Huile végétale (5L),15,2000,Bamba E.,Adjamé,Espèces,30000
TXN74899,2024-04-24,Eau minérale (1.5L),11,500,Aminata D.,Marcory,Espèces,5500
TXN74900,2024-05-11,Lait en poudre (400g),18,1500,Kouamé A.,Plateau,Carte bancaire,27000
TXN74901,2024-05-09,Riz (sac 25kg),14,3500,Adjoua B.,Plateau,Carte bancaire,49000
TXN74902,2024-04-11,Farine de blé (1kg),1,750,Kouamé A.,Yopougon,Mobile Money,750
TXN74903,2024-04-29,Huile végétale (5L),19,2000,Adjoua B.,Plateau,Mobile Money,38000
TXN74904,2024-03-31,Riz (sac 25kg),14,3500,Kouamé A.,Plateau,Espèces,49000
TXN74905,2024-02-01,Riz (sac 25kg),9,3500,Aminata D.,Marcory,Mobile Money,31500
TXN74906,2024-04-29,Huile végétale (5L),18,2000,Aminata D.,Marcory,Carte bancaire,36000
TXN74907,2024-04-18,Huile végétale (5L),10,2000,Adjoua B.,Adjamé,Espèces,20000
TXN74908,2024-04-05,Huile végétale (5L),11,2000,Adjoua B.,Adjamé,Mobile Money,22000
TXN74909,2024-04-18,Savon de ménage,9,1000,,Yopougon,Mobile Money,9000
TXN74910,2024-04-26,Farine de blé (1kg),7,750,Aminata D.,Plateau,Carte bancaire,5250
TXN74911,2024-03-22,Riz (sac 25kg),12,3500,Kouamé A.,Yopougon,Espèces,42000
TXN74912,2024-06-05,Sucre (1kg),16,500,Kouamé A.,Cocody,Espèces,8000
TXN74913,2024-04-11,Lait en poudre (400g),15,1500,Bamba E.,Yopougon,Espèces,22500
TXN74914,2024-02-23,Riz (sac 25kg),13,3500,Koffi C.,Yopougon,Espèces,45500
TXN74915,2024-02-08,Sucre (1kg),13,500,Kouamé A.,Marcory,Carte bancaire,6500
TXN74916,2024-05-29,Savon de ménage,10,1000,Koffi C.,Adjamé,Carte bancaire,10000
TXN74917,2024-01-05,Huile végétale (5L),16,2000,Aminata D.,Plateau,Espèces,32000
TXN74918,2024-02-24,Sardines en boîte,10,1200,Kouamé A.,Yopougon,Espèces,12000
TXN74919,2024-02-02,Huile végétale (5L),3,2000,Aminata D.,Adjamé,Carte bancaire,6000
TXN74920,2024-05-02,Savon de ménage,15,1000,Aminata D.,Cocody,Carte bancaire,15000
TXN74921,2024-01-13,Eau minérale (1.5L),8,500,Kouamé A.,Yopougon,Carte bancaire,4000
TXN74922,2024-06-05,Sucre (1kg),19,500,Adjoua B.,,Espèces,9500
TXN74923,2024-04-15,Huile végétale (5L),16,2000,Kouamé A.,Marcory,Carte bancaire,32000
TXN74924,2024-04-25,Farine de blé (1kg),15,750,Koffi C.,Marcory,Carte bancaire,11250
TXN74925,2024-04-25,Eau minérale (1.5L),5,500,Adjoua B.,Yopougon,Espèces,2500
TXN74926,2024-01-17,Farine de blé (1kg),19,750,Koffi C.,Cocody,Carte bancaire,14250
TXN74927,2024-06-06,Huile végétale (5L),2,2000,Adjoua B.,Marcory,Espèces,4000
TXN74928,2024-05-27,Sucre (1kg),2,500,Aminata D.,Marcory,Carte bancaire,1000
TXN74929,2024-04-22,Savon de ménage,2,1000,Adjoua B.,Cocody,Carte bancaire,2000
TXN74930,2024-01-01,Huile végétale (5L),13,2000,Aminata D.,Plateau,Espèces,26000
TXN74931,2024-02-11,Eau minérale (1.5L),19,500,Koffi C.,Cocody,Carte bancaire,9500
TXN74932,2024-06-18,Savon de ménage,16,1000,Adjoua B.,Plateau,Carte bancaire,16000
TXN74933,2024-02-12,Lait en poudre (400g),4,1500,Adjoua B.,Cocody,Espèces,6000
TXN74934,2024-02-07,Tomate concentrée,7,500,Aminata D.,Marcory,Carte bancaire,3500
TXN74935,2024-04-26,Farine de blé (1kg),12,750,Koffi C.,Adjamé,Mobile Money,9000
TXN74936,2024-02-09,Sucre (1kg),14,500,Bamba E.,Plateau,Carte bancaire,7000
TXN74937,2024-06-15,Tomate concentrée,4,500,Koffi C.,Marcory,Espèces,2000
TXN74938,2024-01-13,Savon de ménage,18,1000,Aminata D.,Adjamé,Mobile Money,18000
TXN74939,2024-06-16,Eau minérale (1.5L),17,500,Koffi C.,Plateau,Carte bancaire,8500
TXN74940,2024-06-22,Huile végétale (5L),18,2000,,Adjamé,Carte bancaire,36000
TXN74941,2024-02-02,Tomate concentrée,12,500,Adjoua B.,Cocody,Espèces,6000
TXN74942,2024-06-10,Savon de ménage,18,1000,Adjoua B.,Marcory,Mobile Money,18000
TXN74943,2024-05-14,Savon de ménage,6,1000,Bamba E.,Yopougon,Carte bancaire,6000
TXN74944,2024-04-19,Farine de blé (1kg),2,750,Kouamé A.,Cocody,Espèces,1500
TXN74945,2024-05-21,Farine de blé (1kg),9,750,Adjoua B.,Marcory,Carte bancaire,6750
TXN74946,2024-04-02,Tomate concentrée,13,500,Kouamé A.,Adjamé,Mobile Money,6500
TXN74947,2024-06-21,Riz (sac 25kg),10,3500,Aminata D.,Adjamé,Mobile Money,35000
TXN74948,2024-03-28,Lait en poudre (400g),12,1500,Bamba E.,Adjamé,Espèces,18000
TXN74949,2024-01-17,Sucre (1kg),6,500,Kouamé A.,Marcory,Mobile Money,3000
TXN74950,2024-06-29,Lait en poudre (400g),1,1500,Bamba E.,Adjamé,Carte bancaire,1500
TXN74951,2024-03-11,Sucre (1kg),14,500,Bamba E.,Yopougon,Mobile Money,7000
TXN74952,2024-01-07,Savon de ménage,10,1000,,Cocody,Mobile Money,10000
TXN74953,2024-04-15,Savon de ménage,12,1000,Bamba E.,Marcory,Espèces,12000
TXN74954,2024-06-15,Sucre (1kg),8,500,Aminata D.,Plateau,Carte bancaire,4000
TXN74955,2024-01-17,Huile végétale (5L),16,2000,Aminata D.,Plateau,Espèces,32000
TXN74956,2024-02-16,Farine de blé (1kg),4,750,,Cocody,Carte bancaire,3000
TXN74957,2024-04-08,Farine de blé (1kg),6,750,Kouamé A.,,Carte bancaire,4500
TXN74958,2024-01-12,Riz (sac 25kg),3,3500,Aminata D.,Yopougon,Espèces,10500
TXN74959,2024-04-02,Eau minérale (1.5L),12,500,Kouamé A.,Adjamé,Mobile Money,6000
TXN74960,2024-05-21,Riz (sac 25kg),8,3500,Aminata D.,Yopougon,Espèces,28000
TXN74961,2024-04-13,Lait en poudre (400g),9,1500,Kouamé A.,Marcory,Espèces,13500
TXN74962,2024-05-26,Lait en poudre (400g),4,1500,Adjoua B.,Yopougon,Carte bancaire,6000
TXN74963,2024-05-05,Sucre (1kg),10,500,Adjoua B.,Yopougon,Mobile Money,5000
TXN74964,2024-05-30,Sardines en boîte,13,1200,Adjoua B.,Cocody,Mobile Money,15600
TXN74965,2024-06-10,Sardines en boîte,8,1200,Bamba E.,Cocody,Mobile Money,9600
TXN74966,2024-04-10,Sucre (1kg),9,500,Kouamé A.,Plateau,Carte bancaire,4500
TXN74967,2024-03-01,Savon de ménage,1,1000,Aminata D.,Yopougon,Mobile Money,1000
TXN74968,2024-05-06,Farine de blé (1kg),16,750,Koffi C.,Marcory,Mobile Money,12000
TXN74969,2024-06-12,Eau minérale (1.5L),4,500,Bamba E.,Marcory,Mobile Money,2000
TXN74970,2024-01-25,Tomate concentrée,3,500,Adjoua B.,Yopougon,Espèces,1500
TXN74971,2024-05-23,Lait en poudre (400g),7,1500,Aminata D.,,Carte bancaire,10500
TXN74972,2024-01-01,Eau minérale (1.5L),5,500,Adjoua B.,Plateau,Mobile Money,2500
TXN74973,2024-01-15,Sardines en boîte,14,1200,Aminata D.,Plateau,Espèces,16800
TXN74974,2024-02-16,Riz (sac 25kg),17,3500,,Adjamé,Mobile Money,59500
TXN74975,2024-03-07,Riz (sac 25kg),10,3500,Bamba E.,Marcory,Espèces,35000
TXN74976,2024-03-02,Farine de blé (1kg),17,750,Kouamé A.,Cocody,Mobile Money,12750
TXN74977,2024-01-14,Tomate concentrée,10,500,Koffi C.,Yopougon,Mobile Money,5000
TXN74978,2024-03-02,Lait en poudre (400g),16,1500,Kouamé A.,Cocody,Mobile Money,24000
TXN74979,2024-04-13,Sucre (1kg),5,500,Bamba E.,Cocody,Espèces,2500
TXN74980,2024-03-08,Lait en poudre (400g),2,1500,Koffi C.,Marcory,Mobile Money,3000
TXN74981,2024-02-26,Lait en poudre (400g),16,1500,Kouamé A.,Marcory,Mobile Money,24000
TXN74982,2024-04-29,Riz (sac 25kg),1,3500,Adjoua B.,Yopougon,Mobile Money,3500
TXN74983,2024-06-07,Sucre (1kg),2,500,Bamba E.,Yopougon,Espèces,1000
TXN74984,2024-04-17,Farine de blé (1kg),17,750,Kouamé A.,Cocody,Espèces,12750
TXN74985,2024-03-03,Tomate concentrée,1,500,Bamba E.,Adjamé,Carte bancaire,500
TXN74986,2024-03-28,Savon de ménage,16,1000,Kouamé A.,Cocody,Espèces,16000
TXN74987,2024-02-29,Sucre (1kg),17,500,Koffi C.,Cocody,Espèces,8500
TXN74988,2024-05-01,Riz (sac 25kg),17,3500,Aminata D.,Adjamé,Carte bancaire,59500
TXN74989,2024-04-18,Sucre (1kg),5,500,Kouamé A.,Marcory,Espèces,2500
TXN74990,2024-05-16,Sardines en boîte,2,1200,Adjoua B.,Marcory,Carte bancaire,2400
TXN74991,2024-02-18,Huile végétale (5L),18,2000,Koffi C.,Adjamé,Carte bancaire,36000
TXN74992,2024-02-07,Savon de ménage,18,1000,Adjoua B.,,Espèces,18000
TXN74993,2024-06-07,Tomate concentrée,17,500,Koffi C.,Marcory,Mobile Money,8500
TXN74994,2024-02-28,Tomate concentrée,7,500,Koffi C.,Marcory,Carte bancaire,3500
TXN74995,2024-06-12,Savon de ménage,13,1000,Adjoua B.,Plateau,Espèces,13000
TXN74996,2024-06-11,Sardines en boîte,10,1200,Bamba E.,Cocody,Espèces,12000
TXN74997,2024-04-02,Savon de ménage,17,1000,Kouamé A.,Yopougon,Mobile Money,17000
TXN74998,2024-02-20,Tomate concentrée,2,500,Aminata D.,,Mobile Money,1000
TXN74999,2024-06-16,Lait en poudre (400g),4,1500,Aminata D.,Plateau,Mobile Money,6000
TXN75000,2024-06-18,Savon de ménage,19,1000,Kouamé A.,,Mobile Money,19000
TXN75001,2024-03-15,Sardines en boîte,11,1200,Kouamé A.,Yopougon,Carte bancaire,13200
TXN75002,2024-06-29,Huile végétale (5L),1,2000,Aminata D.,Plateau,Carte bancaire,2000
TXN75003,2024-05-26,Lait en poudre (400g),19,1500,Adjoua B.,Yopougon,Mobile Money,28500
TXN75004,2024-04-18,Farine de blé (1kg),1,750,Aminata D.,Adjamé,Mobile Money,750
TXN75005,2024-02-19,Tomate concentrée,5,500,Bamba E.,Yopougon,Mobile Money,2500
TXN75006,2024-06-09,Riz (sac 25kg),6,3500,Bamba E.,Marcory,Espèces,21000
TXN75007,2024-03-09,Tomate concentrée,16,500,Kouamé A.,Marcory,Espèces,8000
TXN75008,2024-03-29,Tomate concentrée,17,500,Kouamé A.,Yopougon,Espèces,8500
TXN75009,2024-05-29,Huile végétale (5L),15,2000,Koffi C.,Marcory,Espèces,30000
TXN75010,2024-01-05,Sucre (1kg),13,500,Koffi C.,Marcory,Espèces,6500
TXN75011,2024-03-15,Huile végétale (5L),15,2000,Kouamé A.,Cocody,Carte bancaire,30000
TXN75012,2024-06-21,Sardines en boîte,2,1200,Aminata D.,Adjamé,Carte bancaire,2400
TXN75013,2024-04-05,Huile végétale (5L),17,2000,Adjoua B.,Marcory,Carte bancaire,34000
TXN75014,2024-02-13,Tomate concentrée,16,500,Koffi C.,Yopougon,Mobile Money,8000
TXN75015,2024-05-25,Sardines en boîte,12,1200,Bamba E.,Marcory,Espèces,14400
TXN75016,2024-03-02,Sardines en boîte,9,1200,Kouamé A.,Yopougon,Mobile Money,10800
TXN75017,2024-05-16,Riz (sac 25kg),12,3500,Aminata D.,Plateau,Espèces,42000
TXN75018,2024-04-18,Lait en poudre (400g),9,1500,Koffi C.,Plateau,Carte bancaire,13500
TXN75019,2024-04-02,Riz (sac 25kg),3,3500,Koffi C.,Plateau,Espèces,10500
TXN75020,2024-06-12,Farine de blé (1kg),12,750,Aminata D.,Marcory,Mobile Money,9000
TXN75021,2024-03-01,Eau minérale (1.5L),10,500,Bamba E.,Cocody,Mobile Money,5000
TXN75022,2024-01-14,Riz (sac 25kg),15,3500,Koffi C.,Adjamé,Carte bancaire,52500
TXN75023,2024-01-13,Farine de blé (1kg),13,750,Kouamé A.,Marcory,Mobile Money,9750
TXN75024,2024-05-10,Riz (sac 25kg),1,3500,Bamba E.,Adjamé,Mobile Money,3500
TXN75025,2024-03-12,Sardines en boîte,19,1200,Kouamé A.,,Espèces,22800
TXN75026,2024-05-29,Huile végétale (5L),5,2000,Aminata D.,Cocody,Espèces,10000
TXN75027,2024-03-21,Savon de ménage,11,1000,Kouamé A.,Marcory,Carte bancaire,11000
TXN75028,2024-03-09,Farine de blé (1kg),18,750,Bamba E.,Cocody,Espèces,13500
TXN75029,2024-01-28,Eau minérale (1.5L),2,500,Adjoua B.,Plateau,Mobile Money,1000
TXN75030,2024-02-19,Sardines en boîte,18,1200,Adjoua B.,Cocody,Mobile Money,21600
TXN75031,2024-03-04,Sardines en boîte,16,1200,Bamba E.,Yopougon,Carte bancaire,19200
TXN75032,2024-01-15,Eau minérale (1.5L),7,500,Aminata D.,Adjamé,Espèces,3500
TXN75033,2024-03-16,Huile végétale (5L),18,2000,,Yopougon,Carte bancaire,36000
TXN75034,2024-01-18,Tomate concentrée,9,500,Aminata D.,Yopougon,Carte bancaire,4500
TXN75035,2024-03-09,Huile végétale (5L),15,2000,Adjoua B.,Yopougon,Espèces,30000
TXN75036,2024-03-28,Sardines en boîte,1,1200,Koffi C.,Adjamé,Espèces,1200
TXN75037,2024-02-10,Savon de ménage,9,1000,Kouamé A.,Yopougon,Espèces,9000
TXN75038,2024-05-28,Tomate concentrée,9,500,Aminata D.,Cocody,Mobile Money,4500
TXN75039,2024-03-24,Sardines en boîte,6,1200,Koffi C.,Marcory,Mobile Money,7200
TXN75040,2024-05-01,Riz (sac 25kg),6,3500,Koffi C.,Yopougon,Espèces,21000
TXN75041,2024-05-25,Riz (sac 25kg),13,3500,Kouamé A.,Plateau,Carte bancaire,45500
TXN75042,2024-05-15,Tomate concentrée,16,500,Koffi C.,Marcory,Carte bancaire,8000
TXN75043,2024-04-07,Tomate concentrée,15,500,Adjoua B.,Yopougon,Espèces,7500
TXN75044,2024-01-16,Sucre (1kg),3,500,Koffi C.,Marcory,Carte bancaire,1500
TXN75045,2024-04-18,Lait en poudre (400g),4,1500,Aminata D.,Cocody,Espèces,6000
TXN75046,2024-02-24,Sucre (1kg),9,500,Adjoua B.,Adjamé,Espèces,4500
TXN75047,2024-03-09,Eau minérale (1.5L),15,500,Bamba E.,Cocody,Espèces,7500
TXN75048,2024-05-09,Savon de ménage,2,1000,,Cocody,Carte bancaire,2000
TXN75049,2024-03-24,Eau minérale (1.5L),2,500,Aminata D.,Adjamé,Carte bancaire,1000
TXN75050,2024-02-04,Sardines en boîte,14,1200,Bamba E.,Plateau,Mobile Money,16800
TXN75051,2024-04-17,Lait en poudre (400g),4,1500,Koffi C.,Yopougon,Espèces,6000
TXN75052,2024-05-13,Huile végétale (5L),3,2000,Bamba E.,Cocody,Espèces,6000
TXN75053,2024-04-10,Riz (sac 25kg),5,3500,Adjoua B.,Marcory,Mobile Money,17500
TXN75054,2024-04-29,Lait en poudre (400g),2,1500,Koffi C.,Cocody,Carte bancaire,3000
TXN75055,2024-03-30,Huile végétale (5L),6,2000,Aminata D.,Plateau,Espèces,12000
TXN75056,2024-05-17,Sucre (1kg),5,500,Koffi C.,Cocody,Mobile Money,2500
TXN75057,2024-03-25,Riz (sac 25kg),9,3500,Kouamé A.,Adjamé,Mobile Money,31500
TXN75058,2024-01-30,Sucre (1kg),13,500,Bamba E.,Marcory,Mobile Money,6500
TXN75059,2024-01-22,Tomate concentrée,18,500,Kouamé A.,Cocody,Carte bancaire,9000
TXN75060,2024-04-02,Savon de ménage,12,1000,Koffi C.,Adjamé,Mobile Money,12000
TXN75061,2024-03-30,Savon de ménage,12,1000,Adjoua B.,Yopougon,Carte bancaire,12000
TXN75062,2024-01-01,Farine de blé (1kg),8,750,Adjoua B.,Adjamé,Mobile Money,6000
TXN75063,2024-01-03,Sardines en boîte,17,1200,Bamba E.,Adjamé,Carte bancaire,20400
TXN75064,2024-05-18,Eau minérale (1.5L),5,500,,Yopougon,Mobile Money,2500
TXN75065,2024-06-08,Lait en poudre (400g),16,1500,Bamba E.,Cocody,Mobile Money,24000
TXN75066,2024-05-15,Savon de ménage,15,1000,Bamba E.,Adjamé,Carte bancaire,15000
